language	premise	hypothesis	label
hch	per+ eura mate m+k+ pe h+k+t+kai ti wa+kawe tsie, ik+pa+ nunutsi tipinie tayat+ n+pa+ m+tiuka estsiwa meta ik+ niweya wa+ka kwie pexeiyakai.	papa ya tixa+ p+kare xeiyakai ya m+ reutewi.	contradiction
hch	m+k+ p+ h+k+ wat+t+ xeik+a kename,nepuyuri hauti hurakaku ik+ 16 wiyari nem+ ti+y+ta ikit+a ik+ m+rayu wewiwa aix+ m+ti anene.	hatsua uximaya tsika neukwe hexei yani.	contradiction
hch	kam+tsi, nepexeiya VCR neuware kutuiri wa+kame x+a axame y+nekaik+ meuw+t+ka meta m+k+ warana yenenet+wa aix+ mem+ anene.	ik+ m+raka ike xeik+a p+k+ y+wekare xeik+a reutewit+ xeitsemana meta putamurike.	neutral
hch	ik+ 5539 mentey+ +kit+a wana escuela de derecho mep+yu ku xexe+riwa y+k+ me anenet+.	ik+ memaye tei de derecho ya p+reuye pie ik+ 100 witari meta pe xeiya 5539 mentey+ ik+t+a.	neutral
hch	p+ h+k+ yeme axa m+tiuka iyari eh.	neuti ena kename aix+ ka ane.	neutral
hch	neuxei, wa at+ yu iwama meuwa reku eiri waniu meuta eriwakai kename metuxat+ me há k+ne kekai.	mepeiye weiyakai me iwatat+ wet+ tukarik+.	contradiction
hch	ik+ manayeneika hamikutsixi ik+pa+ Young Library Leaders tsieren Love is Reading Together Week meuwaraka utuwa témari mente +kit+arie aix+ ti aneme mente xeiya tsiemyu amtet+.	puxuawe manayeneika menwa inie t+rí memu huku wana kí xapa titer+wame m+wayekate tsie hutak+a tsemana tsie.	neutral
hch	hu,pat+a wa+kawa m+ti yuri.	hu pat+a kuinie m+reta naki eriwax+.	entailment
hch	tepeuye h+wa tumini tenwata inienik+ meta axi tem+wati yurieni te +kitamete.	teuka wa inie te +kita mete, xeik+ati ta hetsia mepeye k+ka.	contradiction
hch	netineuye h+wirieka tewaku pit+wa tspa ke ane tem+ wamate. Ik+ wa hetsie mieme t+ri, per+ teuteyu kutuaya ya xeik+a memiku yuruwa tsie takua.	ik+ mem+ +wiyarie t+ri meuka wiyarie wana pait+ mentewaye wiya	contradiction
hch	yemek+ aix+ mepa yeneniere, tixa+ p+kati h+k+, peramateri, ek+ +arit+ pepaye mie meikue wieni retawewieni tixa+t+ aix+ ti aneme, yeme yuri neukwa ti erie.	neura eriwakaku wa+kawa mex+a pepu yeikani wa hamat+a aix+ pem+ reiwewienik+.	entailment
hch	hu, m+pa+ nepetay+ kename hu hem+ni kekai, aix+, nepta h+ kename hem+ni kekai, payani kekai tsik+ kename aix+ hey+ni kekai.	x+ka neum+ ní, nepayani xeik+a neura eriwa nemei tsut+ani tsik+ pa+.	entailment
hch	kam+tsi, aix+ p+ ane neukwara mate, yeme aixi nekwati yuriwe naime kenenti ku eriwa ik+ axam+ ti anene nep+ h+k+ aix+ nem+ ane aimieme axam+ti ane neukwati kumay+an+.	ne neukawe ik+ axam+ti ane tsie nenka nua, atsi neukaine m+k+k+.	contradiction
hch	tse ´i mek+, peuwat+n+ní hipame y+k+ me aneneme tumnini mekuma+wame muyutawewi wa hets+a, memutiniuka tuiyak+, metey+ +kit+at+, mantinex+aka ik+ muyuye wewixime tsiere y+xa+tá wana xa+tsie kekuawawa+ret+ kem+ranayene.	mem+ y+ni + mep+ h+ne ik+ reclusos metá mente nawaya.	contradiction
hch	neuti katsut+ani nentine ti +kit+ani ik+ memeyuti iwa tsie.	txa+ kwareuye h+akai aix+ m+y+nik+.	contradiction
hch	payani keyu aix+ m+ ane tsiere arikeke meteti +kit+arieyu.	kepauka menteu yuti +kit+wa aix+ yemek+ p+ ane.	entailment
hch	peka neutseu ta wawet+,¿ titayari pane tipit+a meri nemanu ieni watsuta tsikurati meta retsi makame?.	neura eriwa kaku nemanu ieni etsiwa retsi tsikuratima kame metá kaiwat+ neuti huni meta neura maté kename neuyewe.	neutral
hch	tawari atsi p+keta y+ xeime hora, aimieme netse n+ á aixi nekareu eriekame ni atsi neukwa timaté kepauka aix+ m+ ane.	atsi neukwa ra eriwakai yemek+ kem+ rey+nikiekai tsepa kem+re y+.	contradiction
hch	ik+ kem+ pa+me tsie mieme mentey+ +kit+a p+ti x+rix+ ik+ tamamata heimana húta% meripait+ 1992-92, mayeika m+ti +rika aix+ anet+.	ik+ kem+ pa+me matricula panti yeika wa+kawa.	entailment
hch	ne neuti ku eriwa t+k+ p+ta.	wat+t+ pepeuyewe, kename mita ei p+ h+k+ hu, meta waik+ xewit+ waik+.	neutral
hch	hu xeik+a tepeiti utax+ tixa+t+ p+re xuawe ik+ pa+ pat+a tukarieya atsi kara eriwakaku m+k+.	peinakix+ ik+ fiesta atsi kara eriwakaku.	neutral
hch	per+ waik+ tame,peura mate, iwi meta kamixa kemarite p+ h+k+ penti xeiya aimieme aixi p+ ane m+tiuta uximayata kitá nem+ miek+ neukemari mat+.	pinite neukarana kat+k+ pinite nentiuta uximayata tsie.	entailment
hch	waik+ hewamie xeik+a p+kant+a ximeri, meta m+k+ peta y+ kename hamiekai kitá ti uximayatame.	m+k+ petay+ kename hamiekai wana oficina yu ikwai rapit+.	neutral
hch	tam+ hu, mana nepeta iwawiyarie titayari re yakai.	nepeta iwawiyarie titayari nerant+a m+rewa tuiya.	neutral
hch	ik+ wa +t+a muxat+arie ik+ Virginia pexeiya xenetsika mat+a Gratin me haye wak+ m+re wewiekai waniu pureku mawerix+,kepeti maté.	nait+ ik+ contrato peti firmaro watsie atsí kati anemek+.	contradiction
hch	neutiku eriwa kename aix+ u it+arie meta wa iniet+ ik+ tsie axa m+ ane.	neuramaté ik+ axam+ti ane metsi yurie axa peureu erie, per+ neta kwewieka ik+  vacaciones.	contradiction
hch	m+k+ k+ axapeure ka eriet+ yeika.	aix+ peureu erie arikeke a upauka kaku.	neutral
hch	meuh+k+ xeitewiyari por ciento mana máne.	¿ payeiwe mana máne wa+ka matsi ik+ xetewiyari?	neutral
hch	m+ranupine, mitiwewiwa tsiere miti wipa tsi aneneme kemarite, hea+ iwite wanapait+ ik+ Mary Todd wana Abe Lincoln lllinois, ik+ iwite mieme tsie m+tineiyane tsie 'A Christmas Carol'.	ik+ kemari xeik+a p+wewiya mamate k+.	neutral
hch	aimieme nepanti né ena universidad,per+ hatsua,neukwe kateriwax+ libros kename nemeka ter+wa kiekai.	nepana yen+ ena universidad neha pa+ritat+ matricula.	contradiction
hch	ik+ alfombra kutuxiet+ mamaná m+k+ tseyu presidencial nait+ wiriya riet+  ik+ 50 xurawe tsixi tuxat+.	ik+ alfombra pamaná ik+ tseyu presidencial.	entailment
hch	ik+ tetro profesional wewiyat+ puyuku hayeikawa y+k+ anenet+ t+rí hea+ Becky , Stephanie, Marcus, Emily meta hipat+ iwamama memayetei wana Indiana.	temi wewie ik+ tetro wapa rewie t+ri ik+ primaria memeiti manik+ ik+ pintar.	neutral
hch	teukwata maikai kename e h+k+t+kai xewit+ U2 nixewit+ kuara maikai U2.	teukata maikai kepa+ tetenuini tem+te xei wapait+.	neutral
hch	y+ xa+ta kenti y+k+ h+awe, nepa+ wa+re ik+ waperewiya ik+ muyutawewi metá mait+ kename parewiyani kiekari tsie meny+n+ +.	meutá eriwa kename ik+ muyutawewi peti unax+ani kekai kiekari.	contradiction
hch	hu, meta pexeiya ikwai aix+ aneme.	i ikwaiya aix+ p+ ane !.	entailment
hch	hipame wa hamat+a hamikuma tewaru kaxexeiya ik+tsie tamama watukari tsie meta meeyuka uit+a.	hipat+ hamiku tsixi y+ +t+a mepeu uwekai menta pinik+ ik+ brunch wa mama watukari tsie.	neutral
hch	uh yemek+ ne peti nutui xipi.	ye mek+ ne tsenakix+.	entailment
hch	Eh ik+ aix+ p+ ane yuri pat+a, p+ nanai y+k+, nepant+a seminario me h+k+t+kai m+k+, aix+ pey+ xeik+a pe h+k+t+kai ukarawe tsixi wa pini.	pexuawekai y+ wa+kawa te+teri me+k+neka wana seminario ik+tsie satelite.	neutral
hch	arí neureita xat+a, nepeita in+atax+ nereita xat+anike m+kaike xeiyawe kaik+ tinai kerexeiya kai akuxi tita m+reuye h+akai.	neurei ta h+awix+ tixa+ neukwa reu eniem+k+kai ri wa+ka.	contradiction
hch	peuta tsanix+a hai tuxat+ naitsarie aix+ rek+y+ ta heima meuyuawi.	ik+ táu pakuka hai warie anet+ tatsiu hepa+ enet+.	neutral
hch	kam+tsi teteuyu kaxei ik+ ki ne tatatsi pinieya ta ha mayema tsie meta temeyu hayewax+ yapa+me xia tukari muwa.	kimit+ka ya pa+mex+a wana cabaña.	entailment
hch	meteta hayewame teatro,kwikamete IRT mepek+ka wa hetsia xeik+a memaye tei tsie t+ri menteta uximayatak+ ik+ mundo teatro.	ik+ men kwika wawe IRT  meuwa parewie t+rí wana escuelas.	entailment
hch	p+ka y+we, kam+tsi netsi kuna nake neti kuxatani ahamat+a meta aix+ peure pariya rieni y+wik+ta.	wat+t+t yuri neukau taine, per+ yemek+ aix+ neureu erie,	entailment
hch	muwa nepa yewekai aix+ nemure yurienik+.	nepeiti eniet+ya pat+ari pait+.	contradiction
hch	per+ neuxei, neuti maix+a.	p+ h+k+ tita tsie penti erieni.	entailment
hch	oh m+k+ aix+ p+ ane peuramate kename h+k+ tewi m+k+ payer+ni tsepa ke ane mat+a petiwaika yunaime wa hamat+a.	m+k+ p+keyer+ m+k+ xeime aurie m+kai mate.	contradiction
hch	neuti maté, t+r+ ka+yeme k+ axa p+y+xime ik+.	aix+ p+y+xime.	contradiction
hch	ta papa p+tatiuta h+awix+ kename m+pa+ tekauti yuaneni kename me yeutari  tsixi.	ta papa p+tatiuta h+awix+ kename tekate waruter+wani yeutari menteu uwa.	entailment
hch	ik+ p+y+we mantin+it+ani xeimieme para aix+ menteti manik+ ik+ mentey+ +kit+a tsiere mente +kit+a menwata inienitsie iwatamete metá mentey+ +kit+a tsie témari kepauka meme uwani kwe kem+yewa tsie.	ik+ mentey+ +kit+a tixai meukateti mamateké waik+ wana memank+ tsie temari memaye teitsie.	contradiction
hch	perekate r+wax+ The firm.	¿ perakate r+wax+ The Soft ?.	contradiction
hch	puxuawe wa+kawa y+k+ anenet+ yeiyari metá menteuta wewi wawe wana Indianapolis, per+ ni xewit+ aix+ ik+pa+ Teatro Civico.	ik+ Teatro Civico pewe wana Tampa.	contradiction
hch	hu yuri, waik+ kuare kuxata kai m+k+ eh… penramte kename peka y+we pemei iwiyanik+ mepaye nex+anik+ ameny+ papa+me iwamarixi.	hipat+ te+teri meuka y+wawe menwata +wiya hipame te+teri.	entailment
hch	hipat+ mepiye weiya memeiti maní tem+te máte.	aix+ teute húni kepauka memi kuxatani memiku xatani capital.	neutral
hch	wa kutsi pankuke,panakat+a escalones tsie anatutsit+, pe miekai carretera hepa+tsita meta petakie mana.	wa kutsi peyu hayewax+ humapai kitá.	entailment
hch	ik+ yamaku ane tsiere p+y+we axamauti yuriexi+ani tem+te mate ik+ xeime tsie festival makamie tsie witari.	x+ka teka hexeiyani wa+kawa asistencia ik+ witari, teka hexeiyat+ tepak+ne xeime festival.	neutral
hch	hu, nepei xeiya xeime m+tiye pine parewiya.	¿ tita ti h+k+ meny+ n+ + parewiya ?.	contradiction
hch	kam+tsi m+k+ mana payá mepeiye weiyakai peteku xatat+,mepeiye weiyakai meixei yat+ ik+ tewi xeiya pekuyeika kai.	m+k+ reku xatakai yu iwama mente uximaya kepa+ ukí m+re yúruwekai.	neutral
hch	hu m+k+ axam+ti y+ane wa+ka payeiwe, peramate, te+teri mepeuta hake meta meuteuti nawaya ik+ television meta mepitua meukate uximayataku wa+akawa.	ik+ pankapariwe axam+ti y+ane.	contradiction
hch	p+ ane mariy+k+ y tsim+ ane pa xexe+riwa botánica ik+ 3.3 kwe km+yeyeu aix+ p+tik+ n+n+we aix+ m+ anene kentiku eriwa makutsiura+ye tsie, iwaurikak+ tupiritek+ metá memita wewienik+ tsim+tiu anenik+.	yamuku yeyeu p+ h+ne tuturik+ meta tsi anenet+ tupiriyate	neutral
hch	( dba), hipat+ meuyutin+ka aix+ meteu iyarit+, y+ xa+ta tsiere tixa+t+ mekate wautú, meuyexata uximayatsika mekawawiyat+ xa+tsie karawiyat+, iwaurika antimamariwawe uximautsika m+yetua yaxeik+a tsiere memaye ú wa ukiyarima  wa hetsiemieme menka +k+niwawe mentewata +kit+ani kementeyurieni memanti net+ka aix+ memiyurieni kementeuku tet+ka.	y+ wa+kawa me+y+n+ ´+.	entailment
hch	¿ aimieme pekunua wana Augusta arikeke ?.	¿ pe kunua wana Augusta axare y+ane kaku ?.	neutral
hch	m+k+ peh+k+ t+kai karayuni t+kai hu wa at+, muwa petikatei afuera meta peura maté kwuane tse nakix+ per+ yaxeik+a ik+ m+p+ nepa tiy+ t+ya.	nepiye hekax+ pe h+k+t+ kai kuinie axure niukikai.	neutral
hch	¿quepeti maté kename m+rayemie wana Colorado Springs yuri meuta yeit+wa ?	¿ peti maté kename periodicos enamieme kuinie p+kareuye wetse, mana mentitei ya meuti yuani?.	neutral
hch	aparewiya waku parewiwa te+teri memuye hane meme xeiyanik+ me +wiyariet+ aix+ anemek+ menwaku xe+rienik+ animales meta tupiriyate memuyu rieni investigaciones wa+ka muyunaki erie axam+ti anene tsie.	te+teri meuyuku h+awe t+rí tsimen pepe wa hek+.	contradiction
hch	¿quepeti maté kename m+rayemie wana Colorado Springs yuri meuta yeit+wa ?	¿ kepetiku eriwa ik+ hek+ peridico naitsarie muye hane tewa?.	contradiction
hch	neuti katsut+ani nentine ti +kit+ani ik+ memeyuti iwa tsie.	neuti katsut+ani aix+ nem+ne kuyurieni.	entailment
hch	peka neutseu ta wawet+,¿ titayari pane tipit+a meri nemanu ieni watsuta tsikurati meta retsi makame?.	xei batsu yari retsi ne peuye h+wa tsikurat+ makame.	entailment
hch	kwit+wa, xewit+ hamiku ik+ IRT pa h+awarieni yam+ta y+niki niukame tá.	teukaiku yuruwa menyuti n+ní niukame ik+ xuawe kaku axam+ti ane.	contradiction
hch	y+k+ anenet+ paracaidas yemek+ meta wiki muta wiwe tsie ik+ haikak+a apana yey+ne meta yu eni+r+k+,wa+kawa ik+ xeitewiyari heimana huta miriyari millas meta hora.	ik+ jet mutawiwe xeitewiyari miriyari millas ik+ hora.	neutral
hch	p+ka ra maikai kiem+ reuyuri miekai, amieme peta iwaunikekai hakewa m+re anekai wana washintogton.	aix+ p+ra maikai kem+re yurienike kai me marcharo wane kai tsie wana washing ton.	contradiction
hch	x+ka escudo xetá ik+ kuyaxi wa heimá nunuwame meuti niuni, memeteuta xat+awawe tsim+ reutewi temeparewi xeime ukí ik+ diabete hexeiyame temeiku wau ik+ insulina mauye h+akai.	ik+ kuyaxi wa heimá nunuwame meuwapa rewie yu naime mundo memu teuye h+wa.	neutral
hch	ik+ tetro profesional wewiyat+ puyuku hayeikawa y+k+ anenet+ t+rí hea+ Becky , Stephanie, Marcus, Emily meta hipat+ iwamama memayetei wana Indiana.	ik+ teatro warati parewie xime wa+kawa t+rí yu naime Indiana.	entailment
hch	mik+ pet+a tixa+ kareku eirieka.	m+k+ akuxi pekawe kai mana maka kie tsie akuxi.	contradiction
hch	ik+ pe h+k+ t+kai pexuawe kai 158 tepeita tsanax+ tawari tepeiti n+it+a x+a tekwauye x+r+we nik+.	tepeita x+nax+ meta tawari tementi yeni.	entailment
hch	nepei eni met+a tsie, hik+ akuxi nepiti n+x+me kie nenti tawewienik+.	axa neukata y+n+ nemita wewieni m+k+.	contradiction
hch	Mmm, xeik+at+ kiekari tsie mene yek+ m+k+ta, yu kuri p+ke xeiri.	yu kuri p+ke xei arike yam+re y+tsie.	entailment
hch	hu m+k+ axam+ti y+ane wa+ka payeiwe, peramate, te+teri mepeuta hake meta meuteuti nawaya ik+ television meta mepitua meukate uximayataku wa+akawa.	m+k+ m+ti +re p+y+we axam+ti y+ane.	entailment
hch	ik+ uximayatsikaya ik+ Dr. Loren I. Field tsire ya xeik+a mem+ anene mentewayu +kit+a tsie pat+a niuki hek+a paka uxa hekwamek+ ik+ Science- ik+ xapa m+raye mie heitimamaket+ iwaurika wareyetua hipame.	Loren Field p+re uximaya xatsi tsie kiekari  tsie.	contradiction
hch	neukware xeiya wa+kawa iwaurika.	nepeuye h+wa wa+ka iwaurika m+k+ nem+ta y+n+ ke aneme kaxu nem+naneni	neutral
hch	per+ta ra+tsie teuware ti kua a y+ wa+kawa yexuri meta ayex+ yeme tinaime.	neuti wa kwa a mente yeutari tatsiari ayé yeuxu meteyu tsata.	entailment
hch	pep+ h+k+ niepem+ reuye wetsé ta hek+ tsiere I.U.	ik+ tsieré I.U tame temuti yuane kename peuye wetsé pem+ti parewiek+ prolifico.	neutral
hch	neura eriwa aimieme nepa eriwa.	yemek+ neukwa eriwa ne nexa+ta.	contradiction
hch	kam+tsi teteuyu kaxei ik+ ki ne tatatsi pinieya ta ha mayema tsie meta temeyu hayewax+ yapa+me xia tukari muwa.	hatsua teuka yeteni ena cabaña ta.	contradiction
hch	neureute rix+ xewi meta huta nemeita xeiya tita nem+reuye h+akai.	aneureu terix+ nemeita xei.	entailment
hch	ik+ xeik+a waik+ abogados tsiere kuyaxi meta itsikate, yu nait+ menta kumate.	y+ wa+kawa aix+ mem+ it+arie tsiere p+ h+k+,wa+kawa me h+k+t+ kuyaxi.	neutral
hch	kam+tsi ya xeik+a tsiere nepa nua nenrawa ti utuwa tsie.	nepanua nemaka tei tsie.	entailment
hch	ipa+ p+ ane ik+, mmm…, kuinie p+nere x+ipina x+.	ipa+ pey+ kepa+ men netse yuri ne mi hayewa k+.	contradiction
hch	panpa riyutsi xemu parewi ik+ Museo meta Arte wana Indianapoli wana 1999.	tepautate mamawie pentiu parewik+ ik+ museo.	entailment
hch	ik+ iwatamete mexeiyat+ mepak+ne xeimieme meme xeiyak+ memeyuti patatsie wana menyuwati xexe+riwa tsie pinieya Hilbert, ik+ k+pitsi atsi meukatek+ h+awar+wa, ik+ mago de Oz, kwe metá waikarite tsiere meumamat+.	men iwatat+we mepey+ wawe wa+ka meme xeiya espectaculos mentewa ik+arie tsie Hilbert.	entailment
hch	aparewiya ik+ Goodwill petimani iwaurika memantinet+ka meta muxuaweni parewiya tixa+ menkate xeiya wana Indiana memeta xeiya uximaya tsika aix+ aneme.	te+teri hix+apa mentitei wana Indiana meukanu pine +kit+arika .	contradiction
hch	hu, nepei xeiya xeime m+tiye pine parewiya.	nepeta axe m+tiye pine parewiya wa+kawa mex+a.	neutral
hch	titayari mete xeiya etsiwa autoestima memiku eriwa hamikuya mente nanawaya meta menteyu memiwa k+.	hipat+ hamiku mama meute nana waya meta meuteyu memiwa.	entailment
hch	kem+raye axe mutiwewiya ik+ kí panti yeika mentatsi nanairie meute yut+a m+k+ k+, m+k+ teutawiya ik+ tsie mentatsi parewie yu xexuit+ mayanik+ mutiyu wewin+a.	muku wet+ka kí peuye h+at+ka tei tumini aix+ m+ti y+nik+.	entailment
hch	¿ p+ti xuawe tixa+t+ aimieme m+k+ m+pa+ kwamereta h+awix+?.	neura maté p+tiumawe tixa+t+ m+k+ m+pa+ kuamereta h+awix+.	contradiction
hch	hu, kename wat+t+ neurek+t+a wana fabrica, per+ eh.	hu, pu yuri kename y+ wa+kawa wa hets+a pant+a.	entailment
hch	¿ kename, wa at+t+ meute hexeiya tixa+t+, meta waniu xeime V ataxewi.	neura eriwa kename xewit+ V2 aix+ p+ ane mita wewieni.	neutral
hch	aimieme aimieme nepa h+awix+ xeimieme ik+ Ramona porketsi mexeiyakai iawaurika ik+tsie, p+ ane… neneupit+a nentita ahyewa… pexeiyakai xeime iwaurika xeime tsie timieme kem+re yurienekai.	neure ku eriwakai tixa+t+k+ nuereita iwawiya kiekai m+k+ Ramona.	entailment
hch	neura eriwa hewat+ meteu parewieni ik+ artsiticos metá educativo ik+ Cvic Theatre hekwamek+ hik+ witari.	ik+ Teatro Civico peuye h+wa, peuye h+wa xe parewiya.	entailment
hch	kam+tsi, kepauka reta h+awarie kename yemiekai yu kie ik+ mat+a, m+k+ peta y+: ¿ neuye mie ne kie m+k+ mat+a ?.	p+reta h+awarie kename ukí mat+a heka kuni kekai.	neutral
hch	ik+ tecnologia, wat+t+ kename nie reuyewetsé, tatse wit+k+ niemay+we tsie ik+ tai.	ik+ tecnologia kwinie tatsana yeyuruwa.	entailment
hch	tepeuye h+wa tumini tenwata inienik+ meta axi tem+wati yurieni te +kitamete.	teuwa reuye h+wa aix+ me aneneme te +kita mete.	entailment
hch	hu, xewit+ tiku eriwat+ xeik+a.	menteuka yuit+wa mepeu maiku maka uxa aix+ many+t+ka.	neutral
hch	kam+tsi, aix+ p+ ane neukwara mate, yeme aixi nekwati yuriwe naime kenenti ku eriwa ik+ axam+ ti anene nep+ h+k+ aix+ nem+ ane aimieme axam+ti ane neukwati kumay+an+.	aix+ nepe it+arie ik+ axam+ti ane tsie mieme, wa at+ aix+ neura naye neni.	neutral
hch	nem+ h+k+ ik+ nemayeka ik+ derecho _ neuramaté kename yapera eriwa tapini kenti mie	xewit+ p+ka yewe ik+ etsikueram+ h+k+ derecho.	contradiction
hch	ik+ aix+ m+ ánene m+rawiyat+ka muyuti wewiwa tukarik+ p+y+wawe ik+ wa parewiya tsie kiekatari.	ik+ kiekari mana meukauye +ari te+teri.	contradiction
hch	tawari atsi p+keta y+ xeime hora, aimieme netse n+ á aixi nekareu eriekame ni atsi neukwa timaté kepauka aix+ m+ ane.	ne nepene iyari t+akai neuka ramaikai keme pauka kai.	entailment
hch	tepanuit+a ik+ 58 % tumini ik+ metuiyak+ memeuta hax+atsie, memeku eirieka 32 % menuit+a memeye tuax+a tsie hamikutsixi ahepa+.	ik+ vetana memeuta haketsie mepeye tuaya tsimeyu pa+met+ m+k+ tumini.	contradiction
hch	wa+ka m+yu naki erie hu p+ h+k+ maye weni ti xaxa tameik+ tsie IRT p+ka h+k+ xeik+a maye yanik+.	ik+ yeme metsi nakek+ xeime actuacion ik+ IRT yemek+ aix+ petiku enaka ret+ metá peti ati +kit+wat+ naime h+k+pat+ meuka yune.	neutral
hch	kwetate kiwe x+ka ip+name ka ha weni.	ik+ muta yuane pitate kiya ik+ wumpa	neutral
hch	netineuye h+wirieka tewaku pit+wa tspa ke ane tem+ wamate. Ik+ wa hetsie mieme t+ri, per+ teuteyu kutuaya ya xeik+a memiku yuruwa tsie takua.	mem+ iwiyarie tsie paye axe huta miriyari $ wa+ka matsi muku utuka.	neutral
hch	kwai, yeme aix+ pe ane. Ek+.., ¿ pepant+a peurey+k+ ikit+a neuretimanik+ kepa+ nemei yurienik+.	¿ hakewa peitima emeita wewi m+k+ ?.	entailment
hch	kam+tsi, ik+ yuri tinaime teutewa kunami rieni meta mekay+ k+x+r+wame.	teuwara wa+rit+wa tukarik+.	contradiction
hch	kam+tsi nait+ yaxeik+a, ik+ me+h+k+ yu haikat+, ik+, pilotos U2 mema yetei ik+ itsikame Kennedy wana Washington ik+ mat+a kuyaxi wa ukiyari May.	kuyaxi wa ukiyari hatsu kuant+a wana oficina ik+ itsikame Kennedy.	contradiction
hch	¡ ik+ aix+ me anenet+ m+rawiya+ká mutiwewiya xeitukari p+y+wawe panpariyutsi parewiya mentatiwewixime ik+ tsie kiekari meny+n+t+ka ahepa+!.	waik+ iki muyutawewi aix+ p+ anene m+rawiwiya waik+ meuka ax+anikeyu.	neutral
hch	hu,pat+a wa+kawa m+ti yuri.	hu, teutamate nie pey+nekai, per+, arikeke aix+ p+rana yene.	neutral
hch	tita m+tiuyuka tsut+a wat+t+ mey+n+t+ ik+ menteuta xatawawe wana 1973 kename m+reta xá mentey+ +kit+a wa hamat+a kiekari tsie ik+ hepa+ Gary, Elkhart tsiere Terre Haute, manayeneika mente +kit+arie ik+ IRT hik+ tukerik+.	meukwe xuawekai actores wana Indiana ik+ witari tsie 70.	contradiction
hch	mik+ paye xutsinakai peikuye tsekai xiekari tsie tai pekutai yakai meta peititai yakai t+xari mayeika kai, xiekari k+ penti n+it+wakai.	mik+ p+raka ut+ani kekai, meta peita taiya kiekai.	neutral
hch	mik+ pet+a tixa+ kareku eirieka.	teita eriwakkai heyame per+ peku nua.	entailment
hch	mana peuka yuku hayeika wani.	peuy+we peme yani.	entailment
hch	aix+ nem+ reu erie ik+ IRT p+ h+k+ manuyeka neime tsie país muyetua kemuti y+ teatrales wapini mentey+ +k+t+a.	ik+ IRT payewe ik+tsie teatro.	entailment
hch	ket+, ik+ xa+tsie meukata wiya me+ h+k+.	x+ka xewit+ retimani iwaurika, m+k+ panta h+iyani.	neutral
hch	hik+ aix+ ik+ p+ h+k+xewit+ aix+ m+ anene menteku ma+wa wa hetsiemieme mentenanawaya, x+ka muwa hura rayuaximeni axatiutait+ mexeiyat+ xeime tsik+ y+k+ utaineme m+k+´tsiere p+ h+k+ mente kuma+wa porkets+ mentamaté kename m+k+ ts+k+ ta ha ani.	mente nawa waya ts+ik+ri p+ka wanake axmuti y+anek+ heiwa meuteyu kewe.	neutral
hch	peuta tsanix+a hai tuxat+ naitsarie aix+ rek+y+ ta heima meuyuawi.	ta heima aix+ p+reu ane meta pau yuawi, hai pumawe.	contradiction
